编号,用途,省市,区县,宗地名称,宗地位置,出让年限,交易方式,起始价（万元）,成交价(万元),溢价率,成交年份,成交年月,成交时间,出让面积,容积率,建筑面积（平方米）,受让单位,母公司,所属集团公司,建设单位,设计单位,施工单位,监理单位,开工时间,建设用地规划许可证,建设工程规划许可证,竣工时间,全装修要求,装配式建筑比例（%）,单体预制率,约定开工时间,约定竣工时间
3466,工业用地,泰州市,泰兴市,泰州市恒联电器有限公司,张桥镇江平路东侧（原泰兴市地税局地块）,50,挂牌出让,,30.97,,2016,2016年6月,2016年6月23日,815,0.8,652,泰州市恒联电器有限公司,,,,,,,,,,,,,,2017年12月23日,2019年6月23日
3467,其他普通商品住房用地,泰州市,姜堰市,蒋亚飞、拜粉喜、孙守龙、孙鹏、仇锦华,汤河北侧、前进路西侧,70,挂牌出让,,820,,2016,2016年6月,2016年6月16日,2516,1.1,2767.6,蒋亚飞、拜粉喜、孙守龙、孙鹏、仇锦华,,,,,,,,,,,,,,2016年10月20日,2018年10月20日
3468,科教用地,泰州市,靖江市,（市职业教育中心）靖江新港城投资建设有限公司,斜桥镇斜桥村,,划拨,,0,,2016,2016年6月,2016年6月16日,105154,0.89,93587.06,靖江新港城投资建设有限公司,,,,,,,,,,,,,,2017年7月31日,2020年7月31日
3469,仓储用地,泰州市,海陵区,城北物流园区兴丰东路南侧、宇晨路西侧地块,城北物流园区兴丰东路南侧、宇晨路西侧,50,挂牌出让,,997,,2016,2016年6月,2016年6月15日,28939,0.6,17363.4,江苏中创交通材料有限公司,,,,,,,,,,,,,,2017年3月15日,2018年1月15日
3470,工业用地,泰州市,海陵区,城北物流园区兴丰东路南侧、宇晨路东侧地块,城北物流园区兴丰东路南侧、宇晨路东侧,50,挂牌出让,,722,,2016,2016年6月,2016年6月15日,20895,1.2,25074,泰州市通江洗涤机械厂,,,,,,,,,,,,,,2017年3月15日,2018年1月15日
3471,工业用地,泰州市,海陵区,海陵工业园区济川东路南侧、泰康路东侧地块一,海陵工业园区济川东路南侧、泰康路东侧,49.5,挂牌出让,,145,,2016,2016年6月,2016年6月15日,3891,1.2,4669.2,江苏洁能劲动力电池有限公司,,,,,,,,,,,,,,2017年3月15日,2018年1月15日
3472,工业用地,泰州市,海陵区,海陵工业园区济川东路南侧、泰康路东侧地块二,海陵工业园区济川东路南侧、泰康路东侧,49,挂牌出让,,89,,2016,2016年6月,2016年6月15日,2403,1.2,2883.6,泰州盛城机械有限公司,,,,,,,,,,,,,,2017年3月15日,2018年1月15日
3473,工业用地,泰州市,海陵区,九龙镇河北路北侧、龙园路西侧地块,九龙镇河北路北侧、龙园路西侧,50,挂牌出让,,1961,,2016,2016年6月,2016年6月15日,57763,1.2,69315.6,江苏环绿新能源汽车有限公司,,,,,,,,,,,,,,2017年3月15日,2018年1月15日
3474,工业用地,泰州市,海陵区,苏陈镇通扬路北侧、中门子炉业有限公司东北侧地块,苏陈镇通扬路北侧、中门子炉业有限公司东北侧,50,挂牌出让,,80,,2016,2016年6月,2016年6月15日,2538,1.2,3045.6,泰州市鸿宇船舶设备有限公司,,,,,,,,,,,,,,2017年3月15日,2018年1月15日
3475,其他普通商品住房用地,泰州市,兴化市,兴化市鑫源置业有限公司,兴化市安丰镇新北郊村、北环路南侧,70,挂牌出让,,1956,,2016,2016年6月,2016年6月13日,10000,1.4,14000,兴化市鑫源置业有限公司,,,,,,,,,,,,,,2016年11月20日,2018年11月20日
3476,科教用地,泰州市,靖江市,（常州大学怀德学院（靖江））靖江新港城投资建设有限公司,靖江市斜桥镇安宁村、丰宁村,,划拨,,0,,2016,2016年6月,2016年6月12日,497760,0.52,258835.2,靖江新港城投资建设有限公司,,,,,,,,,,,,,,2017年9月30日,2020年9月30日
3477,科教用地,泰州市,兴化市,兴化市永丰镇中心幼儿园,兴化市永丰镇徐杨村,,划拨,,0,,2016,2016年6月,2016年6月7日,6666.7,1.12,7466.704,兴化市永丰镇中心幼儿园,,,,,,,,,,,,,,2016年11月28日,2018年11月28日
3478,军事设施用地,泰州市,兴化市,民兵训练基地,兴化市城东镇新南村、西鲍乡高垛村,,划拨,,0,,2016,2016年6月,2016年6月7日,25058.1,0.32,8018.592,中国人民解放军江苏省兴化市人民武装部,,,,,,,,,,,,,,2016年11月28日,2018年11月28日
3479,公共设施用地,泰州市,兴化市,兴化市第一水厂迁建及得胜湖备用水源建设一期工程项目,兴化市青苔港南侧、站前路两侧,,划拨,,0,,2016,2016年6月,2016年6月7日,48898.6,1,48898.6,兴化市自来水总公司,,,,,,,,,,,,,,2016年8月28日,2019年8月28日
3480,公共设施用地,泰州市,兴化市,荻垛镇社会治理综合服务中心,兴化市荻垛镇周石村,,划拨,,0,,2016,2016年6月,2016年6月7日,2980.5,0.67,1996.935,兴化市荻垛镇社会治理综合服务中心,,,,,,,,,,,,,,2016年11月28日,2017年11月28日
3481,公共设施用地,泰州市,兴化市,张郭镇社会管理服务中心工程,兴化市张郭镇赵万村,,划拨,,0,,2016,2016年6月,2016年6月7日,7765.4,0.48,3727.392,兴化市张郭镇人民政府,,,,,,,,,,,,,,2016年11月28日,2017年11月28日
3482,公共设施用地,泰州市,兴化市,戴窑镇社会治理综合服务中心新建工程,兴化市戴窑镇窑东村,,划拨,,0,,2016,2016年6月,2016年6月6日,2000,1.25,2500,兴化市戴窑镇人民政府,,,,,,,,,,,,,,2016年11月28日,2017年11月28日
3483,公共设施用地,泰州市,姜堰市,审判法庭扩建工程（开发区法庭）,开发区城西村、双寿村,,划拨,,0,,2016,2016年6月,2016年6月6日,7979,0.89,7101.31,泰州市姜堰区人民法院,,,,,,,,,,,,,,2016年6月6日,2017年6月6日
3484,工业用地,泰州市,姜堰市,江苏京电电气股份有限公司,罗塘街道城南村,50,挂牌出让,,819.6,,2016,2016年6月,2016年6月3日,33048,1.2,39657.6,江苏京电电气股份有限公司,,,,,,,,,,,,,,2016年6月3日,2017年6月3日
3485,经济适用住房用地,泰州市,高港区,向阳人家增加项目,高港区口岸街道蔡滩社区境内,,划拨,,0,,2016,2016年6月,2016年6月2日,1653,1.12,1851.36,泰州市新港安居房发展中心,,,,,,,,,,,,,,2007年12月18日,2008年6月18日
3486,其他普通商品住房用地,泰州市,兴化市,兴化市顺和房地产开发有限公司,兴化市安丰镇程关东路南侧,70,挂牌出让,,960,,2016,2016年6月,2016年6月1日,5085,1.99,10119.15,兴化市顺和房地产开发有限公司,,,,,,,,,,,,,,2016年11月11日,2018年11月11日
3487,工业用地,泰州市,姜堰市,姜堰区溱潼镇九林机械配件厂,溱潼镇溱东村,50,挂牌出让,,27.5,,2016,2016年6月,2016年6月1日,1080,1.2,1296,姜堰区溱潼镇九林机械配件厂,,,,,,,,,,,,,,2016年9月20日,2018年3月20日
3488,工业用地,泰州市,姜堰市,泰州市勇翼车件厂,华港镇左舍村,50,挂牌出让,,24.6,,2016,2016年6月,2016年6月1日,614,1.2,736.8,泰州市勇翼车件厂,,,,,,,,,,,,,,2016年6月1日,2017年6月1日
3489,工业用地,泰州市,姜堰市,泰州市双帆动力机械有限公司,华港镇李家庄村,50,挂牌出让,,23.8,,2016,2016年6月,2016年6月1日,722,1.2,866.4,泰州市双帆动力机械有限公司,,,,,,,,,,,,,,2016年6月1日,2017年6月1日
3490,工业用地,泰州市,海陵区,海陵工业园区济川路南侧、泰盛路西侧地块一,海陵工业园区济川路南侧、泰盛路西侧,50,挂牌出让,,738,,2016,2016年6月,2016年6月1日,19911,1.2,23893.2,泰州市鑫鸿文化产业发展有限公司,,,,,,,,,,,,,,2017年3月1日,2018年1月1日
3491,工业用地,泰州市,海陵区,海陵工业园区济川路南侧、泰盛路西侧地块二,海陵工业园区济川路南侧、泰盛路西侧,50,挂牌出让,,742,,2016,2016年6月,2016年6月1日,20005,1.2,24006,泰州市鑫鸿文化产业发展有限公司,,,,,,,,,,,,,,2017年3月1日,2018年1月1日
3492,工业用地,泰州市,姜堰市,泰州市溪龙包装有限公司,淤溪镇卞庄村,50,挂牌出让,,210.9,,2016,2016年5月,2016年5月31日,8608,1.2,10329.6,泰州市溪龙包装有限公司,,,,,,,,,,,,,,2016年5月31日,2017年5月31日
3493,工业用地,泰州市,姜堰市,江苏恒浩机电制造有限公司,淤溪镇靳潭村,50,挂牌出让,,195,,2016,2016年5月,2016年5月30日,7499,1.2,8998.8,江苏恒浩机电制造有限公司,,,,,,,,,,,,,,2016年5月30日,2017年5月30日
3494,军事设施用地,泰州市,靖江市,（人武部地块）江苏华靖资产经营有限公司,靖江市中洲路8号,,划拨,,0,,2016,2016年5月,2016年5月26日,6265,1,6265,江苏华靖资产经营有限公司,,,,,,,,,,,,,,2017年3月23日,2018年3月23日
3495,其他商服用地,泰州市,姜堰市,泰州市嘉信房地产有限公司,姜堰区溱潼镇华光大桥南侧、姜溱河西侧,40,挂牌出让,,795,,2016,2016年5月,2016年5月25日,11301,1.2,13561.2,泰州市嘉信房地产有限公司,,,,,,,,,,,,,,2016年9月1日,2018年8月31日
3496,科教用地,泰州市,兴化市,兴化市周庄高级中学,兴化市周庄镇迎宾路北侧,,划拨,,0,,2016,2016年5月,2016年5月21日,3394,0.76,2579.44,兴化市周庄高级中学,,,,,,,,,,,,,,2016年11月11日,2017年11月11日
3497,医卫慈善用地,泰州市,泰兴市,泰兴市滨江卫生院,开发区祥瑞路西侧、疏港路南侧,,划拨,,0,,2016,2016年5月,2016年5月19日,9966,1.2,11959.2,泰兴市滨江卫生院,,,,,,,,,,,,,,2017年5月5日,2019年5月5日
3498,工业用地,泰州市,姜堰市,泰州市畅通管业有限公司,淤溪镇靳潭村,50,挂牌出让,,143.2,,2016,2016年5月,2016年5月18日,5302,1.2,6362.4,泰州市畅通管业有限公司,,,,,,,,,,,,,,2016年5月18日,2017年5月18日
3499,经济适用住房用地,泰州市,高港区,新城花园二期安置房,高港区许庄街道马厂社区境内,,划拨,,0,,2016,2016年5月,2016年5月16日,51863,1.31,67940.53,泰州市高港高新区开发建设有限责任公司,,,,,,,,,,,,,,2016年5月31日,2018年5月31日
3500,殡葬用地,泰州市,泰兴市,泰兴市黄桥殡仪馆,黄桥镇姜八公路西侧、姜黄河南侧,,划拨,,0,,2016,2016年5月,2016年5月16日,2906,1.2,3487.2,泰兴市黄桥殡仪馆,,,,,,,,,,,,,,2017年4月22日,2019年4月22日
3501,其他普通商品住房用地,泰州市,泰兴市,泰兴市东来房产有限公司,河失镇学府路南侧,70,挂牌出让,,360,,2016,2016年5月,2016年5月16日,5901,1.1,6491.1,泰兴市东来房产有限公司,,,,,,,,,,,,,,2017年11月16日,2020年5月16日
3502,其他普通商品住房用地,泰州市,泰兴市,泰兴市东来房产有限公司,河失镇学府路南侧、兴业路东侧,70,挂牌出让,,858,,2016,2016年5月,2016年5月16日,14275,1.1,15702.5,泰兴市东来房产有限公司,,,,,,,,,,,,,,2017年11月16日,2020年5月16日
3503,其他普通商品住房用地,泰州市,泰兴市,泰兴市东来房产有限公司,河失镇学府路南侧,70,挂牌出让,,710,,2016,2016年5月,2016年5月16日,11824,1.1,13006.4,泰兴市东来房产有限公司,,,,,,,,,,,,,,2017年11月16日,2020年5月16日
3504,科教用地,泰州市,泰兴市,宣堡镇人民政府,宣堡镇中央路北侧,50,挂牌出让,,315,,2016,2016年5月,2016年5月16日,5405,1.2,6486,宣堡镇人民政府,,,,,,,,,,,,,,2017年11月16日,2020年5月16日
3505,工业用地,泰州市,泰兴市,江苏樱花化研化工有限公司,江苏樱花化研化工有限公司,50,挂牌出让,,1394.56,,2016,2016年5月,2016年5月16日,34864,1.2,41836.8,江苏樱花化研化工有限公司,,,,,,,,,,,,,,2017年11月16日,2019年5月16日
3506,工业用地,泰州市,泰兴市,江苏爱科固体废物处理有限公司,滨江镇过船村过二、过三组,50,挂牌出让,,304.24,,2016,2016年5月,2016年5月16日,7606,1.2,9127.2,江苏爱科固体废物处理有限公司,,,,,,,,,,,,,,2017年11月16日,2019年5月16日
3507,工业用地,泰州市,泰兴市,江苏万盛大伟化学有限公司,滨江镇过船村蔡垡组,50,挂牌出让,,199.76,,2016,2016年5月,2016年5月16日,4994,1.2,5992.8,江苏万盛大伟化学有限公司,,,,,,,,,,,,,,2017年11月16日,2019年5月16日
3508,工业用地,泰州市,泰兴市,江苏爱科固体废物处理有限公司,滨江镇褚港村褚港组,50,挂牌出让,,383.32,,2016,2016年5月,2016年5月16日,9583,1.2,11499.6,江苏爱科固体废物处理有限公司,,,,,,,,,,,,,,2017年11月16日,2019年5月16日
3509,工业用地,泰州市,泰兴市,泰兴天马化工有限公司,滨江镇过船村任垡组、西垡组、夹巷组、蔡垡组、过一组、过二组、过三组,50,挂牌出让,,2507.6,,2016,2016年5月,2016年5月16日,62690,1.2,75228,泰兴天马化工有限公司,,,,,,,,,,,,,,2017年11月16日,2019年5月16日
3510,工业用地,泰州市,泰兴市,江苏万盛大伟化学有限公司,滨江镇过船村西乔组、蔡垡组,50,挂牌出让,,1478.48,,2016,2016年5月,2016年5月16日,36962,1.2,44354.4,江苏万盛大伟化学有限公司,,,,,,,,,,,,,,2017年11月16日,2019年5月16日
3511,工业用地,泰州市,泰兴市,泰兴市联发液压机械厂,姚王镇鲁堡村,50,挂牌出让,,56.2109,,2016,2016年5月,2016年5月16日,823,0,0,泰兴市联发液压机械厂,,,,,,,,,,,,,,2017年11月16日,2019年5月16日
3512,工业用地,泰州市,泰兴市,江苏万盛大伟化学有限公司,滨江镇过船村蔡垡组,50,挂牌出让,,111.4,,2016,2016年5月,2016年5月16日,2785,1.2,3342,江苏万盛大伟化学有限公司,,,,,,,,,,,,,,2017年11月16日,2019年5月16日
3513,工业用地,泰州市,泰兴市,江苏樱花化研化工有限公司,滨江镇中港村丁桥组,50,挂牌出让,,940.95,,2016,2016年5月,2016年5月16日,22950,1.2,27540,江苏樱花化研化工有限公司,,,,,,,,,,,,,,2017年11月16日,2019年5月16日
3514,医卫慈善用地,泰州市,泰兴市,顾金祥,市区文江路东侧、兴南路南侧,50,挂牌出让,,1952,,2016,2016年5月,2016年5月16日,25888,1.6,41420.8,顾金祥,,,,,,,,,,,,,,2017年7月16日,2020年5月16日
3515,工业用地,泰州市,泰兴市,江苏聚成泰新材料科技有限公司,滨江镇中港村棋东组、丁桥、常汤组,50,挂牌出让,,969.84,,2016,2016年5月,2016年5月16日,24246,1.2,29095.2,江苏聚成泰新材料科技有限公司,,,,,,,,,,,,,,2017年11月16日,2019年5月16日
3516,工业用地,泰州市,高港区,刁铺街道丰岸路西侧、规划道路南侧地块,刁铺街道丰岸路西侧、规划道路南侧地块,50,挂牌出让,,1380,,2016,2016年5月,2016年5月13日,34806,1,34806,泰州市港城建设投资发展有限公司,,,,,,,,,,,,,,2016年9月13日,2018年9月13日
3517,工业用地,泰州市,高港区,许庄街道规划永平路北侧、规划新港大道东侧地块,许庄街道规划永平路北侧、规划新港大道东侧地块,50,挂牌出让,,237,,2016,2016年5月,2016年5月13日,5148,1,5148,泰州市润高建设工程有限公司,,,,,,,,,,,,,,2016年9月13日,2018年9月13日
3518,工业用地,泰州市,高港区,许庄街道规划永进路南侧、规划新港大道东侧地块,许庄街道规划永进路南侧、规划新港大道东侧地块,50,挂牌出让,,230,,2016,2016年5月,2016年5月13日,5798,1,5798,泰州柔雅医药有限责任公司,,,,,,,,,,,,,,2016年9月13日,2018年9月13日
3519,工业用地,泰州市,高港区,许庄街道规划永进路南侧、飞天模具有限公司西侧地块,许庄街道规划永进路南侧、飞天模具有限公司西侧地块,50,挂牌出让,,226,,2016,2016年5月,2016年5月13日,5666,1,5666,泰州鼎宏开发建设有限公司,,,,,,,,,,,,,,2016年9月13日,2018年9月13日
3520,工业用地,泰州市,高港区,城投公司新建工业厂房,刁铺街道丰岸路西侧、规划道路北侧地块,50,挂牌出让,,1040,,2016,2016年5月,2016年5月13日,25856,1,25856,泰州市港城建设投资发展有限公司,,,,,,,,,,,,,,2016年9月13日,2018年9月13日
3521,工业用地,泰州市,高港区,许庄街道规划新港大道东侧、规划道路南侧地块,许庄街道规划新港大道东侧、规划道路南侧地块,50,挂牌出让,,210,,2016,2016年5月,2016年5月13日,5256,1,5256,江苏赛克医疗电子商务有限公司,,,,,,,,,,,,,,2016年9月13日,2018年9月13日
3522,医卫慈善用地,泰州市,姜堰市,大伦卫生院病房楼,大伦镇大伦村,,划拨,,0,,2016,2016年5月,2016年5月9日,3330,0.75,2497.5,泰州市姜堰区大伦卫生院,,,,,,,,,,,,,,2016年5月9日,2017年5月9日
3523,工业用地,泰州市,姜堰市,江苏京川水设备有限公司,开发区双寿村,50,挂牌出让,,384.3,,2016,2016年5月,2016年5月9日,12810,1.2,15372,江苏京川水设备有限公司,,,,,,,,,,,,,,2016年5月9日,2017年5月9日
3524,其他普通商品住房用地,泰州市,泰州市本级,医药高新区海陵南路东侧、药城大道南侧,医药高新区海陵南路东侧、药城大道南侧,70,挂牌出让,,26600,,2016,2016年5月,2016年5月5日,58141,3,174423,泰州华信药业投资有限公司,,,,,,,,,,,,,,2017年5月5日,2020年5月5日
3525,其他普通商品住房用地,泰州市,泰州市本级,医药高新区药城大道南侧、工业邻里中心西侧,医药高新区药城大道南侧、工业邻里中心西侧,70,挂牌出让,,11700,,2016,2016年5月,2016年5月5日,26218,3,78654,泰州华信药业投资有限公司,,,,,,,,,,,,,,2017年5月5日,2020年5月5日
3526,其他普通商品住房用地,泰州市,泰州市本级,医药高新区仲野路北侧、会展路东侧,医药高新区仲野路北侧、会展路东侧,70,挂牌出让,,15300,,2016,2016年5月,2016年5月5日,34380,3,103140,泰州华信药业投资有限公司,,,,,,,,,,,,,,2017年5月5日,2020年5月5日
3527,其他普通商品住房用地,泰州市,泰州市本级,医药高新区海陵南路东侧约300米、药城大道南侧,医药高新区海陵南路东侧约300米、药城大道南侧,70,挂牌出让,,28000,,2016,2016年5月,2016年5月5日,61693,3,185079,泰州华信药业投资有限公司,,,,,,,,,,,,,,2017年5月5日,2020年5月5日
3528,工业用地,泰州市,海陵区,泰州市影视设备研究所,泰州市下坝槐南巷7号,50,协议出让,,6.2883,,2016,2016年5月,2016年5月4日,363.4,0.46,167.164,泰州市影视设备研究所,,,,,,,,,,,,,,2016年5月1日,2016年5月31日
3529,工业用地,泰州市,海陵区,九龙镇北环路南侧、兴泰公路西侧地块,九龙镇北环路南侧、兴泰公路西侧,50,挂牌出让,,857,,2016,2016年5月,2016年5月4日,23942,1.2,28730.4,江苏鹏龙电气工程有限公司,,,,,,,,,,,,,,2017年2月4日,2017年12月4日
3530,工业用地,泰州市,海陵区,城西街道庆丰河西侧、规划开发路南侧地块,城西街道庆丰河西侧、规划开发路南侧,50,挂牌出让,,2923,,2016,2016年5月,2016年5月4日,61800,1.2,74160,江苏雨中情防水材料有限责任公司,,,,,,,,,,,,,,2017年2月4日,2017年12月4日
3531,公共设施用地,泰州市,靖江市,（城东派出所）靖江市公安局,靖城镇东郊村,,划拨,,0,,2016,2016年5月,2016年5月4日,3272,1.15,3762.8,靖江市公安局,,,,,,,,,,,,,,2016年12月31日,2018年6月30日
3532,其他普通商品住房用地,泰州市,姜堰市,宋元东,姜堰区上海路西侧、老通扬运河北侧,70,挂牌出让,,752,,2016,2016年4月,2016年4月29日,5445,1.1,5989.5,宋元东,,,,,,,,,,,,,,2016年12月19日,2018年12月18日
3533,商务金融用地,泰州市,海陵区,泰州市天地房屋拆迁有限公司,海陵区梅兰东路58号,40,协议出让,,84.2726,,2016,2016年4月,2016年4月29日,261.83,1.98,518.4234,泰州市天地房屋拆迁有限公司,,,,,,,,,,,,,,2016年5月1日,2016年5月31日
3534,其他普通商品住房用地,泰州市,兴化市,张明雪,兴化市大垛镇从六村、公园路南侧,70,挂牌出让,,151,,2016,2016年4月,2016年4月29日,1207.2,1.97,2378.184,张明雪,,,,,,,,,,,,,,2016年10月19日,2017年10月19日
3535,经济适用住房用地,泰州市,兴化市,张万村农民新区安置房,兴化市戴南镇张万村,,划拨,,0,,2016,2016年4月,2016年4月29日,30634.6,1.19,36455.174,兴化市东南城市建设投资有限公司,,,,,,,,,,,,,,2016年10月19日,2018年10月19日
3536,经济适用住房用地,泰州市,兴化市,茅山镇西河雅苑安置房项目,兴化市茅山镇茅山西村外环路东侧,,划拨,,0,,2016,2016年4月,2016年4月29日,29188.7,1.7,49620.79,兴化市茅山镇人民政府,,,,,,,,,,,,,,2016年10月19日,2018年10月19日
3537,其他普通商品住房用地,泰州市,姜堰市,泰州市中天房地产开发有限公司,姜堰区二布厂路南侧、河南大街西侧,70,挂牌出让,,4712,,2016,2016年4月,2016年4月28日,18478,2.1,38803.8,泰州市中天房地产开发有限公司,,,,,,,,,,,,,,2016年9月30日,2019年9月30日
3538,其他普通商品住房用地,泰州市,姜堰市,泰州市中天房地产开发有限公司,姜堰区花园路南侧、河南大街西侧,70,挂牌出让,,14008,,2016,2016年4月,2016年4月28日,51880,2.1,108948,泰州市中天房地产开发有限公司,,,,,,,,,,,,,,2016年9月30日,2019年9月30日
3539,其他普通商品住房用地,泰州市,姜堰市,泰州市中天房地产开发有限公司,姜堰区花园路南侧、河南大街东侧,70,挂牌出让,,11265,,2016,2016年4月,2016年4月28日,42191,2.1,88601.1,泰州市中天房地产开发有限公司,,,,,,,,,,,,,,2016年9月30日,2019年9月30日
3540,经济适用住房用地,泰州市,泰州市本级,军甫安置小区,泰州医药高新区寺巷镇寺巷村境内,,划拨,,0,,2016,2016年4月,2016年4月26日,51338,1.3,66739.4,泰州市新泰建设发展有限公司,,,,,,,,,,,,,,2008年3月1日,2009年1月31日
3541,公共设施用地,泰州市,泰州市本级,泰州邮政邮件运转中心,泰州医药高新技术产业开发区寺巷街道军甫村境内,,划拨,,0,,2016,2016年4月,2016年4月26日,13600,0.8,10880,中国邮政集团公司泰州市分公司,,,,,,,,,,,,,,2016年5月3日,2016年8月31日
3542,经济适用住房用地,泰州市,兴化市,锦绣南苑安置房,兴化市戴南镇团结路北侧,,划拨,,0,,2016,2016年4月,2016年4月22日,9472,1.43,13544.96,兴化市戴南镇东南镇建设投资有限公司,,,,,,,,,,,,,,2016年10月12日,2018年10月12日
3543,科教用地,泰州市,兴化市,荻垛镇中心幼儿园,兴化市荻垛镇北王村,,划拨,,0,,2016,2016年4月,2016年4月22日,5298.4,0.55,2914.12,兴化市荻垛镇人民政府,,,,,,,,,,,,,,2016年10月12日,2017年10月12日
3544,经济适用住房用地,泰州市,兴化市,菱池路安置房工程,兴化市菱池路南侧、英武北路东侧,,划拨,,0,,2016,2016年4月,2016年4月22日,3120,2.82,8798.4,兴化市经济适用住房建设有限公司,,,,,,,,,,,,,,2016年7月12日,2017年7月12日
3545,公共设施用地,泰州市,兴化市,昌荣镇社会治理综合服务中心,兴化市昌荣镇北昌路南、昌华路东,,划拨,,0,,2016,2016年4月,2016年4月22日,2566.8,0.69,1771.092,兴化市昌荣镇人民政府,,,,,,,,,,,,,,2016年10月12日,2017年10月12日
3546,工业用地,泰州市,姜堰市,江苏越美光电科技发展有限公司,罗塘街道唐园村,50,挂牌出让,,185.8,,2016,2016年4月,2016年4月21日,8236,1.2,9883.2,江苏越美光电科技发展有限公司,,,,,,,,,,,,,,2016年4月21日,2017年4月21日
3547,工业用地,泰州市,姜堰市,江苏华芯半导体科技有限公司,罗塘街道唐园村,50,挂牌出让,,595.4,,2016,2016年4月,2016年4月21日,26385,1.2,31662,江苏华芯半导体科技有限公司,,,,,,,,,,,,,,2016年4月21日,2017年4月21日
3548,工业用地,泰州市,海陵区,海陵工业园区梅兰东路南侧、泰顺路东侧地块,海陵工业园区梅兰东路南侧、泰顺路东侧,50,挂牌出让,,715,,2016,2016年4月,2016年4月20日,19436,1.2,23323.2,泰州市鑫鸿文化产业发展有限公司,,,,,,,,,,,,,,2017年1月20日,2017年11月20日
3549,工业用地,泰州市,兴化市,兴化市辉日光伏电力有限公司,兴化市缸顾乡原砖瓦厂内,50,挂牌出让,,62,,2016,2016年4月,2016年4月18日,2824.5,0.7,1977.15,兴化市辉日光伏电力有限公司,,,,,,,,,,,,,,2016年7月8日,2017年7月8日
3550,街巷用地,泰州市,海陵区,苏陈公交首末站,海陵区苏陈镇苏陈村境内,,划拨,,0,,2016,2016年4月,2016年4月18日,12018,0.17,2043.06,泰州市公共交通有限公司,,,,,,,,,,,,,,2016年6月1日,2016年12月31日
3551,街巷用地,泰州市,海陵区,师范附小公交首末站,海陵区城东街道智堡社区境内,,划拨,,0,,2016,2016年4月,2016年4月18日,3470,0.45,1561.5,泰州市公共交通有限公司,,,,,,,,,,,,,,2016年6月1日,2016年12月31日
3552,工业用地,泰州市,兴化市,兴化市嘉禾精制米厂,兴化市西郊镇北兴村兴沙公路北侧,50,挂牌出让,,53,,2016,2016年4月,2016年4月18日,2429.4,1,2429.4,兴化市嘉禾精制米厂,,,,,,,,,,,,,,2016年7月8日,2017年7月8日
3553,工业用地,泰州市,兴化市,兴化市泰睿包装制品有限公司,兴化市西郊镇侯管村工业集中区三区荡南路南侧,50,挂牌出让,,124,,2016,2016年4月,2016年4月18日,5675.6,1,5675.6,兴化市泰睿包装制品有限公司,,,,,,,,,,,,,,2016年7月8日,2017年7月8日
3554,工业用地,泰州市,姜堰市,江苏奥力星太阳能有限公司,梁徐镇黄村村,50,挂牌出让,,23.3,,2016,2016年4月,2016年4月18日,1037,1.2,1244.4,江苏奥力星太阳能有限公司,,,,,,,,,,,,,,2016年4月18日,2016年10月18日
3555,机关团体用地,泰州市,姜堰市,公安局业务技术用房,罗塘街道城北村,,划拨,,0,,2016,2016年4月,2016年4月15日,6688,0.66,4414.08,泰州市姜堰区公安局,,,,,,,,,,,,,,2016年4月15日,2017年4月15日
3556,其他商服用地,泰州市,姜堰市,江苏德众汽车销售服务有限公司,姜堰区华港镇溪东村,40,挂牌出让,,817,,2016,2016年4月,2016年4月15日,13950,2.5,34875,江苏德众汽车销售服务有限公司,,,,,,,,,,,,,,2016年7月30日,2018年7月30日
3557,公共设施用地,泰州市,泰兴市,国网江苏省电力公司泰州供电公司,珊瑚镇工业集聚区规划六路北侧、规划七路西侧,,划拨,,0,,2016,2016年4月,2016年4月11日,3766,1,3766,国网江苏省电力公司泰州供电公司,,,,,,,,,,,,,,2017年3月18日,2019年3月18日
3558,公园与绿地,泰州市,靖江市,(天妃广场)靖江市城投基础设施发展有限公司,靖城镇车站路,,划拨,,0,,2016,2016年4月,2016年4月11日,22962,1,22962,靖江市城投基础设施发展有限公司,,,,,,,,,,,,,,2016年12月11日,2018年12月31日
3559,机关团体用地,泰州市,兴化市,新城派出所新建工程,兴化市兴姜河路西侧、荡南路南侧,,划拨,,0,,2016,2016年4月,2016年4月9日,6439,0.45,2897.55,兴化市公安局,,,,,,,,,,,,,,2016年6月30日,2017年6月30日
3560,其他普通商品住房用地,泰州市,靖江市,住宅（北辰城乡投资建设有限公司）,城北园区王庄组，城东大道西侧,70,拍卖出让,,6770,,2016,2016年4月,2016年4月8日,57845,2,115690,靖江市北辰城乡投资建设有限公司,,,,,,,,,,,,,,2016年10月1日,2018年10月1日
3561,其他普通商品住房用地,泰州市,靖江市,商住（北辰投资建设有限公司）,东兴北路与纬六路交界西南角,70,拍卖出让,,856,,2016,2016年4月,2016年4月8日,5885,1.52,8945.2,靖江市北辰城乡投资建设有限公司,,,,,,,,,,,,,,2016年10月1日,2018年10月1日
3562,其他普通商品住房用地,泰州市,靖江市,商住（北辰投资建设有限公司）,东兴北路与纬五路交界西南角,70,拍卖出让,,1650,,2016,2016年4月,2016年4月8日,10769,1.74,18738.06,靖江市北辰城乡投资建设有限公司,,,,,,,,,,,,,,2016年10月1日,2018年10月1日
